ID,Gender,Race,Age,Age_Group,Income,Credit_Score,Loan_Amount,Employment_Type,Education_Level,Citizenship_Status,Language_Proficiency,Disability_Status,Criminal_Record,Zip_Code_Group,Loan_Approved
268,Male,White,57,25-60,41499,610,272589,Gig,Bachelor's,Citizen,Fluent,No,Yes,Urban Professional,Denied
2892,Male,White,56,25-60,169987,799,55824,Gig,Graduate,Citizen,Fluent,No,No,Working Class Urban,Denied
8699,Male,White,79,Over 60,60585,605,105386,Full-time,High School,Citizen,Fluent,No,No,Historically Redlined,Denied
2922,Male,Black,23,Under 25,113404,676,414116,Unemployed,High School,Citizen,Fluent,No,Yes,Urban Professional,Denied
3748,Female,Black,59,25-60,85873,615,386368,Full-time,High School,Permanent Resident,Fluent,Yes,No,Historically Redlined,Denied
9682,Male,Hispanic,52,25-60,141479,724,444990,Part-time,Graduate,Citizen,Fluent,No,No,Rural,Approved
5263,Female,White,43,25-60,167222,760,367996,Full-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Approved
8117,Female,White,53,25-60,49380,505,113597,Full-time,Bachelor's,Citizen,Fluent,Yes,No,Urban Professional,Denied
4350,Male,White,76,Over 60,87113,640,381095,Gig,Graduate,Citizen,Fluent,No,No,High-income Suburban,Denied
8615,Male,Black,42,25-60,145823,811,304470,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Approved
6692,Male,Asian,36,25-60,128029,535,216663,Full-time,High School,Citizen,Fluent,No,No,Historically Redlined,Denied
5081,Female,White,47,25-60,125943,803,443244,Full-time,Some College,Citizen,Fluent,Yes,No,Urban Professional,Denied
2606,Female,White,81,Over 60,56314,741,436644,Self-employed,High School,Visa Holder,Fluent,No,No,Working Class Urban,Approved
2038,Female,White,37,25-60,160185,711,402586,Full-time,High School,Citizen,Fluent,No,No,Rural,Denied
7917,Female,Black,31,25-60,117190,794,197511,Part-time,Bachelor's,Citizen,Limited,No,No,Working Class Urban,Denied
1956,Female,White,28,25-60,106368,569,313515,Gig,Bachelor's,Permanent Resident,Fluent,No,No,Working Class Urban,Denied
1382,Male,Black,20,Under 25,108557,504,65738,Full-time,Some College,Citizen,Fluent,No,No,High-income Suburban,Denied
275,Male,Hispanic,66,Over 60,69652,666,319449,Full-time,Some College,Permanent Resident,Fluent,No,No,Rural,Approved
9157,Female,White,35,25-60,94881,805,84715,Full-time,High School,Citizen,Fluent,No,No,Working Class Urban,Approved
1129,Female,White,25,25-60,90752,536,71981,Full-time,High School,Citizen,Fluent,No,No,Historically Redlined,Denied
3585,Female,White,41,25-60,73492,779,201000,Gig,Graduate,Permanent Resident,Fluent,No,No,Historically Redlined,Approved
9464,Male,White,31,25-60,126846,793,254228,Full-time,Bachelor's,Citizen,Limited,No,No,Urban Professional,Approved
6313,Male,White,24,Under 25,93147,622,82129,Self-employed,High School,Citizen,Fluent,No,No,Working Class Urban,Denied
805,Male,White,70,Over 60,121986,500,115747,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Denied
5695,Female,Hispanic,78,Over 60,98474,594,430687,Full-time,Bachelor's,Permanent Resident,Limited,No,No,Urban Professional,Denied
3307,Female,Black,42,25-60,71751,706,419837,Full-time,Graduate,Citizen,Fluent,No,No,Working Class Urban,Approved
577,Male,White,56,25-60,163666,743,112615,Self-employed,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Approved
8112,Female,White,76,Over 60,163412,565,56696,Gig,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Approved
5590,Non-binary,Black,24,Under 25,95166,533,263701,Self-employed,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Denied
2831,Non-binary,White,63,Over 60,103459,543,180655,Part-time,Graduate,Permanent Resident,Fluent,No,No,Working Class Urban,Denied
9107,Male,White,44,25-60,158974,799,361670,Self-employed,High School,Citizen,Fluent,No,No,Working Class Urban,Denied
4023,Male,White,26,25-60,127535,522,203546,Self-employed,Graduate,Citizen,Fluent,No,No,Historically Redlined,Denied
1075,Male,White,75,Over 60,129695,540,132329,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Approved
2476,Male,White,30,25-60,44295,764,386660,Unemployed,High School,Permanent Resident,Fluent,No,No,Working Class Urban,Denied
8216,Male,Hispanic,77,Over 60,53091,844,192281,Full-time,High School,Citizen,Limited,No,No,Urban Professional,Approved
7113,Male,White,76,Over 60,99801,727,412910,Full-time,Some College,Citizen,Fluent,No,No,High-income Suburban,Denied
5238,Male,White,64,Over 60,106214,722,340274,Full-time,High School,Citizen,Fluent,Yes,No,Working Class Urban,Denied
4017,Male,White,55,25-60,52853,752,439312,Full-time,Bachelor's,Permanent Resident,Fluent,No,No,High-income Suburban,Approved
6991,Male,Hispanic,67,Over 60,37649,505,322106,Full-time,High School,Citizen,Fluent,No,No,Rural,Denied
1826,Male,White,35,25-60,166766,814,412610,Full-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Approved
7182,Female,White,25,25-60,149552,579,269325,Full-time,Some College,Citizen,Fluent,Yes,No,Working Class Urban,Approved
6347,Male,Hispanic,41,25-60,57432,690,199274,Full-time,Some College,Citizen,Fluent,No,Yes,Historically Redlined,Approved
7607,Male,Black,61,Over 60,161518,830,233183,Unemployed,High School,Citizen,Fluent,No,No,Urban Professional,Denied
9883,Female,Hispanic,34,25-60,69647,814,309802,Full-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Denied
3608,Female,White,54,25-60,57998,621,98742,Full-time,Some College,Citizen,Fluent,No,No,High-income Suburban,Denied
3832,Female,White,69,Over 60,67022,628,245187,Gig,Graduate,Citizen,Fluent,No,No,Rural,Approved
6022,Male,White,40,25-60,92365,834,427520,Full-time,Bachelor's,Permanent Resident,Fluent,No,No,Urban Professional,Approved
858,Female,Asian,30,25-60,87028,544,194926,Full-time,Graduate,Citizen,Fluent,No,No,High-income Suburban,Approved
9665,Male,Hispanic,21,Under 25,116769,518,239272,Full-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Denied
7583,Male,Hispanic,37,25-60,36125,601,145862,Full-time,Some College,Citizen,Fluent,No,No,High-income Suburban,Denied
8813,Female,Hispanic,68,Over 60,25777,511,153740,Full-time,Some College,Permanent Resident,Fluent,Yes,No,Working Class Urban,Denied
8925,Male,White,25,25-60,109370,741,145694,Full-time,Some College,Citizen,Fluent,No,No,High-income Suburban,Denied
6740,Male,White,46,25-60,122577,685,160912,Self-employed,High School,Citizen,Fluent,No,No,Urban Professional,Denied
9070,Male,White,50,25-60,119832,673,298947,Full-time,High School,Permanent Resident,Fluent,No,No,Urban Professional,Approved
9295,Male,Hispanic,72,Over 60,127494,807,110077,Gig,High School,Citizen,Fluent,No,Yes,Historically Redlined,Approved
1056,Male,White,35,25-60,164384,830,141465,Full-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Denied
3862,Male,Hispanic,49,25-60,155377,669,119958,Full-time,Graduate,Citizen,Fluent,No,Yes,High-income Suburban,Denied
2631,Non-binary,White,80,Over 60,126310,635,73672,Self-employed,Some College,Citizen,Fluent,Yes,Yes,Working Class Urban,Denied
6951,Male,White,21,Under 25,114515,571,140846,Gig,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Denied
8279,Female,White,31,25-60,37514,687,318248,Full-time,Bachelor's,Visa Holder,Fluent,No,No,Urban Professional,Approved
9121,Male,Multiracial,32,25-60,110111,819,185803,Gig,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Approved
2481,Female,Black,46,25-60,46675,812,396844,Full-time,Some College,Citizen,Fluent,No,No,Rural,Denied
9776,Female,White,57,25-60,26140,671,241925,Full-time,Graduate,Citizen,Limited,No,No,Rural,Denied
1959,Female,Hispanic,38,25-60,42686,602,386878,Full-time,High School,Permanent Resident,Fluent,No,Yes,Urban Professional,Denied
7924,Male,White,64,Over 60,135416,511,324513,Unemployed,High School,Citizen,Fluent,No,No,Urban Professional,Denied
9970,Male,White,75,Over 60,131914,580,422355,Full-time,Bachelor's,Citizen,Limited,Yes,No,Working Class Urban,Denied
9510,Male,Asian,30,25-60,91268,678,358426,Full-time,Graduate,Citizen,Fluent,No,No,Working Class Urban,Denied
9695,Female,Hispanic,21,Under 25,165109,511,162145,Full-time,Graduate,Citizen,Fluent,No,No,Working Class Urban,Denied
8434,Female,White,21,Under 25,92141,682,51145,Full-time,Graduate,Citizen,Limited,No,No,Rural,Denied
1490,Male,White,37,25-60,126771,778,447337,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Approved
3143,Male,White,54,25-60,70780,797,104054,Full-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Approved
5458,Male,Hispanic,65,Over 60,160831,650,116952,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Denied
3079,Female,White,18,Under 25,44474,512,408141,Full-time,Some College,Citizen,Fluent,No,No,High-income Suburban,Denied
1296,Male,White,50,25-60,29261,841,441241,Full-time,Graduate,Visa Holder,Fluent,No,Yes,High-income Suburban,Approved
1849,Male,Hispanic,54,25-60,168047,556,69768,Part-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Denied
7192,Female,White,46,25-60,31191,571,189445,Part-time,Some College,Citizen,Fluent,No,No,Rural,Denied
7148,Male,Black,75,Over 60,100599,843,370100,Full-time,High School,Citizen,Fluent,No,No,Rural,Approved
9211,Female,White,69,Over 60,166082,728,212617,Full-time,Some College,Citizen,Fluent,No,No,Urban Professional,Denied
294,Male,White,22,Under 25,110281,563,91604,Full-time,Bachelor's,Visa Holder,Fluent,No,No,Urban Professional,Denied
4739,Female,Hispanic,42,25-60,174892,632,150409,Full-time,Graduate,Citizen,Fluent,No,No,Working Class Urban,Denied
5581,Male,Hispanic,69,Over 60,133106,542,366358,Full-time,High School,Citizen,Fluent,No,No,Working Class Urban,Denied
6233,Female,Black,60,25-60,40482,657,331460,Full-time,Some College,Citizen,Fluent,No,No,High-income Suburban,Denied
3189,Male,White,53,25-60,55781,617,147000,Full-time,High School,Citizen,Fluent,No,No,Rural,Approved
7880,Male,White,29,25-60,140761,665,204070,Full-time,High School,Permanent Resident,Fluent,No,No,Urban Professional,Approved
5707,Female,White,73,Over 60,38468,624,314423,Full-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Denied
3341,Male,White,71,Over 60,36272,576,310294,Full-time,Bachelor's,Citizen,Fluent,No,Yes,Rural,Approved
2895,Female,Black,55,25-60,39046,526,339202,Full-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Denied
2181,Female,White,48,25-60,129037,629,363199,Full-time,High School,Citizen,Fluent,Yes,No,Urban Professional,Denied
6389,Male,White,51,25-60,28894,734,190006,Gig,High School,Visa Holder,Fluent,No,No,Urban Professional,Denied
6457,Male,White,36,25-60,85707,564,116696,Self-employed,High School,Visa Holder,Fluent,No,No,Urban Professional,Approved
4489,Female,Hispanic,47,25-60,169482,795,341742,Full-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Approved
7801,Male,White,36,25-60,165323,534,199005,Full-time,Graduate,Citizen,Limited,No,No,Urban Professional,Approved
5493,Male,White,38,25-60,86384,654,155156,Unemployed,Some College,Citizen,Limited,No,No,Historically Redlined,Approved
3276,Female,White,75,Over 60,62410,776,406320,Part-time,Bachelor's,Permanent Resident,Fluent,No,No,Rural,Approved
3524,Female,White,65,Over 60,52733,610,380080,Gig,Bachelor's,Citizen,Limited,No,No,Historically Redlined,Denied
3200,Female,White,61,Over 60,110496,790,261603,Part-time,Graduate,Citizen,Fluent,No,No,Urban Professional,Denied
8462,Female,White,54,25-60,114042,774,186625,Gig,High School,Citizen,Fluent,Yes,No,Rural,Denied
9286,Male,White,42,25-60,157338,769,275520,Full-time,Graduate,Permanent Resident,Fluent,No,No,High-income Suburban,Approved
7900,Male,Black,26,25-60,85111,770,330392,Full-time,High School,Citizen,Limited,No,No,Urban Professional,Approved
4730,Male,White,71,Over 60,107842,631,238330,Full-time,Some College,Citizen,Fluent,No,No,High-income Suburban,Approved
8365,Male,White,22,Under 25,47221,526,154288,Full-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Denied
731,Female,White,80,Over 60,118977,579,390086,Full-time,High School,Citizen,Fluent,No,Yes,Urban Professional,Denied
1657,Male,White,76,Over 60,141985,571,358222,Full-time,Graduate,Citizen,Fluent,No,No,Working Class Urban,Approved
7865,Male,White,70,Over 60,137671,638,272507,Full-time,Bachelor's,Citizen,Limited,No,No,High-income Suburban,Denied
5906,Male,White,26,25-60,56214,624,54955,Full-time,Graduate,Citizen,Fluent,No,No,Working Class Urban,Approved
4038,Non-binary,White,81,Over 60,58022,789,310743,Full-time,Some College,Permanent Resident,Limited,No,No,Rural,Denied
9891,Female,White,67,Over 60,156473,796,410674,Full-time,High School,Citizen,Fluent,No,No,Working Class Urban,Approved
7922,Female,White,22,Under 25,168003,572,430174,Part-time,High School,Citizen,Fluent,No,No,Urban Professional,Denied
9010,Female,White,66,Over 60,140247,558,152748,Part-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Approved
1615,Female,White,50,25-60,62089,503,352382,Full-time,Bachelor's,Citizen,Limited,No,No,Urban Professional,Denied
407,Female,Asian,75,Over 60,28455,672,139155,Full-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Denied
8759,Female,White,19,Under 25,164357,818,340094,Self-employed,Bachelor's,Citizen,Limited,No,No,Urban Professional,Denied
4548,Male,White,53,25-60,147133,508,389296,Full-time,High School,Citizen,Fluent,No,No,Working Class Urban,Denied
2193,Male,Asian,35,25-60,36194,707,428139,Self-employed,Some College,Citizen,Fluent,No,No,Rural,Approved
6246,Female,White,46,25-60,171419,806,361084,Full-time,High School,Citizen,Fluent,No,No,Urban Professional,Approved
3194,Female,White,77,Over 60,124951,794,255599,Gig,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Approved
997,Male,White,62,Over 60,33349,848,342927,Full-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Approved
3247,Female,White,52,25-60,54892,682,212394,Self-employed,High School,Visa Holder,Fluent,No,No,Urban Professional,Approved
9509,Female,Asian,76,Over 60,114454,826,220995,Full-time,High School,Citizen,Fluent,No,No,Rural,Approved
5294,Male,Asian,70,Over 60,32359,793,170767,Self-employed,High School,Citizen,Fluent,No,No,Rural,Denied
9527,Female,White,29,25-60,104193,797,104423,Full-time,High School,Citizen,Fluent,No,No,Historically Redlined,Denied
3575,Female,Hispanic,33,25-60,96280,828,132405,Full-time,Bachelor's,Citizen,Limited,No,No,Rural,Approved
6302,Female,White,29,25-60,62997,559,377009,Full-time,Bachelor's,Permanent Resident,Fluent,No,No,Rural,Approved
7796,Male,White,50,25-60,113860,849,305255,Gig,Graduate,Citizen,Fluent,No,No,Urban Professional,Approved
7977,Male,Black,27,25-60,40756,572,284895,Full-time,Some College,Citizen,Fluent,No,No,Urban Professional,Denied
3167,Female,Hispanic,66,Over 60,100702,840,381681,Full-time,Graduate,Citizen,Fluent,No,No,Working Class Urban,Approved
2192,Female,White,43,25-60,134098,610,63524,Full-time,High School,Citizen,Fluent,No,No,Urban Professional,Denied
9067,Female,White,43,25-60,109114,745,238825,Full-time,Some College,Citizen,Fluent,Yes,No,Historically Redlined,Approved
5503,Male,White,50,25-60,88032,741,401234,Part-time,High School,Citizen,Limited,No,No,High-income Suburban,Denied
1746,Male,Asian,21,Under 25,104125,832,401424,Self-employed,Some College,Citizen,Fluent,Yes,No,High-income Suburban,Denied
608,Female,White,61,Over 60,115478,540,92433,Full-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Denied
4642,Female,White,53,25-60,131429,616,93473,Part-time,Some College,Citizen,Fluent,No,No,Rural,Approved
9293,Male,White,78,Over 60,143027,822,207967,Part-time,High School,Citizen,Fluent,No,No,Urban Professional,Approved
540,Female,Black,23,Under 25,42687,764,120863,Full-time,Graduate,Citizen,Fluent,No,No,High-income Suburban,Denied
2021,Female,White,53,25-60,51738,835,212750,Full-time,Some College,Citizen,Fluent,No,No,High-income Suburban,Denied
8630,Female,White,67,Over 60,34985,531,143447,Full-time,Graduate,Citizen,Fluent,No,No,Working Class Urban,Denied
1797,Male,Hispanic,40,25-60,65339,531,181415,Full-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Denied
5247,Male,White,21,Under 25,76666,521,306389,Full-time,Bachelor's,Visa Holder,Fluent,No,No,High-income Suburban,Denied
3878,Female,White,60,25-60,56897,541,141282,Full-time,High School,Visa Holder,Fluent,Yes,No,Historically Redlined,Denied
9141,Male,Black,52,25-60,125357,706,266221,Self-employed,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Approved
762,Male,Native American,78,Over 60,141129,585,205444,Full-time,Bachelor's,Citizen,Fluent,No,No,Historically Redlined,Denied
8299,Male,Hispanic,76,Over 60,112496,734,391037,Full-time,Graduate,Citizen,Fluent,No,No,High-income Suburban,Denied
1688,Male,White,65,Over 60,69943,628,445998,Part-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Denied
1901,Male,Hispanic,36,25-60,43838,729,55114,Part-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Denied
3273,Male,Black,76,Over 60,139638,532,76157,Part-time,Graduate,Citizen,Fluent,No,No,High-income Suburban,Approved
1589,Male,Black,36,25-60,58955,730,165371,Part-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Denied
199,Female,White,50,25-60,32643,673,411224,Full-time,Some College,Citizen,Fluent,No,No,Working Class Urban,Denied
7817,Male,White,52,25-60,79403,643,178389,Full-time,High School,Citizen,Fluent,Yes,No,Working Class Urban,Approved
2011,Female,White,39,25-60,124801,828,417566,Full-time,Bachelor's,Citizen,Limited,No,No,Working Class Urban,Approved
4586,Female,White,43,25-60,31719,570,320858,Full-time,Graduate,Visa Holder,Fluent,No,No,Rural,Denied
4666,Male,Multiracial,30,25-60,50549,648,266402,Self-employed,Bachelor's,Citizen,Fluent,No,No,Historically Redlined,Denied
4114,Male,White,69,Over 60,156629,597,344529,Full-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Approved
7949,Male,White,43,25-60,46648,504,432726,Full-time,Some College,Citizen,Limited,No,No,High-income Suburban,Denied
9151,Female,White,32,25-60,149074,825,258759,Full-time,Graduate,Citizen,Fluent,No,No,High-income Suburban,Approved
8883,Female,White,24,Under 25,121247,807,324249,Full-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Approved
9170,Male,Hispanic,23,Under 25,36719,529,327250,Self-employed,Graduate,Citizen,Fluent,No,No,High-income Suburban,Denied
4182,Female,White,46,25-60,119381,711,66138,Part-time,High School,Citizen,Fluent,No,No,Historically Redlined,Approved
2516,Female,White,18,Under 25,52114,773,405467,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Denied
5072,Male,Hispanic,42,25-60,155631,605,127588,Full-time,High School,Citizen,Limited,No,No,Working Class Urban,Denied
9632,Male,Hispanic,55,25-60,59179,637,162433,Full-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Approved
764,Male,Asian,24,Under 25,86323,596,374443,Full-time,Graduate,Citizen,Fluent,No,No,Rural,Approved
9512,Non-binary,White,48,25-60,59363,676,52047,Full-time,High School,Citizen,Fluent,Yes,No,Urban Professional,Denied
213,Male,Black,38,25-60,67189,742,330051,Full-time,Bachelor's,Citizen,Limited,No,No,High-income Suburban,Denied
3392,Female,Black,27,25-60,141981,824,63263,Part-time,High School,Citizen,Fluent,No,No,Historically Redlined,Denied
7084,Female,White,26,25-60,35373,735,428627,Full-time,Bachelor's,Citizen,Limited,No,No,Urban Professional,Approved
2876,Female,White,61,Over 60,142029,766,111553,Part-time,High School,Citizen,Fluent,No,Yes,Rural,Approved
2835,Male,Hispanic,44,25-60,105327,844,157030,Full-time,High School,Citizen,Fluent,No,Yes,High-income Suburban,Approved
2699,Male,White,61,Over 60,94205,752,262523,Unemployed,Bachelor's,Visa Holder,Fluent,No,No,Urban Professional,Denied
5746,Female,White,47,25-60,128311,592,176846,Self-employed,Some College,Citizen,Fluent,No,Yes,Historically Redlined,Denied
9204,Male,White,24,Under 25,65975,542,446797,Full-time,Some College,Citizen,Fluent,Yes,No,High-income Suburban,Denied
6521,Male,White,63,Over 60,115708,520,328341,Part-time,Graduate,Visa Holder,Fluent,No,Yes,Urban Professional,Denied
8405,Female,Black,23,Under 25,41142,516,109394,Full-time,Graduate,Citizen,Limited,No,No,Working Class Urban,Denied
4140,Male,White,76,Over 60,125361,648,264664,Full-time,Some College,Permanent Resident,Fluent,Yes,No,Working Class Urban,Approved
2657,Female,White,35,25-60,121711,710,280619,Full-time,High School,Citizen,Fluent,No,No,Working Class Urban,Denied
6660,Male,White,78,Over 60,164891,686,135587,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Approved
5254,Male,Asian,60,25-60,154054,794,56312,Self-employed,Some College,Permanent Resident,Fluent,No,No,Historically Redlined,Approved
2855,Male,White,27,25-60,112150,714,371396,Full-time,High School,Citizen,Fluent,No,No,Working Class Urban,Approved
6033,Male,White,27,25-60,119696,753,67080,Self-employed,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Denied
4135,Female,White,29,25-60,33561,673,78592,Full-time,Some College,Citizen,Fluent,No,No,Rural,Approved
3308,Male,Asian,62,Over 60,161479,758,81417,Full-time,Graduate,Citizen,Fluent,No,No,Working Class Urban,Approved
2770,Non-binary,Black,22,Under 25,34537,722,62261,Part-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Denied
2347,Male,White,57,25-60,67037,781,261222,Self-employed,Bachelor's,Citizen,Fluent,No,Yes,Urban Professional,Denied
6567,Female,White,33,25-60,124253,832,333901,Self-employed,Graduate,Citizen,Fluent,No,No,High-income Suburban,Denied
9916,Male,White,41,25-60,164152,534,291810,Full-time,High School,Citizen,Fluent,No,No,Working Class Urban,Approved
3679,Female,White,57,25-60,67185,752,79900,Full-time,Graduate,Citizen,Fluent,No,No,High-income Suburban,Approved
8149,Female,White,38,25-60,130860,552,126522,Full-time,Some College,Citizen,Fluent,No,No,Historically Redlined,Denied
7609,Female,White,34,25-60,40173,751,298196,Full-time,Some College,Citizen,Fluent,No,No,Historically Redlined,Approved
6581,Female,Hispanic,42,25-60,166537,675,409696,Full-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Denied
1635,Female,White,29,25-60,31972,769,387052,Full-time,Some College,Citizen,Fluent,No,No,Rural,Denied
7189,Male,White,20,Under 25,120462,753,307211,Gig,High School,Citizen,Fluent,Yes,No,Urban Professional,Denied
7298,Female,Black,75,Over 60,104272,816,251674,Full-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Approved
4464,Female,Hispanic,25,25-60,103885,774,425240,Full-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Approved
6046,Male,White,39,25-60,160975,831,92668,Full-time,High School,Citizen,Fluent,No,No,Rural,Approved
8411,Male,White,35,25-60,51474,592,430336,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Approved
3838,Female,White,53,25-60,149271,810,294300,Full-time,High School,Citizen,Limited,No,No,High-income Suburban,Approved
78,Male,White,21,Under 25,84325,643,101615,Self-employed,Some College,Citizen,Fluent,No,No,High-income Suburban,Approved
9449,Female,White,24,Under 25,117390,745,279256,Full-time,Graduate,Citizen,Fluent,No,No,Urban Professional,Approved
6427,Female,White,81,Over 60,128421,547,396138,Full-time,Some College,Citizen,Fluent,No,No,Urban Professional,Approved
1349,Non-binary,White,45,25-60,118754,804,109788,Gig,Some College,Visa Holder,Fluent,No,No,High-income Suburban,Approved
3466,Male,Asian,69,Over 60,71959,685,156906,Full-time,Bachelor's,Citizen,Fluent,No,Yes,Working Class Urban,Approved
6935,Male,Hispanic,48,25-60,134040,533,324660,Full-time,Bachelor's,Permanent Resident,Fluent,No,Yes,Urban Professional,Denied
4187,Female,White,55,25-60,155954,723,176211,Full-time,High School,Permanent Resident,Fluent,No,No,Working Class Urban,Approved
3877,Male,Hispanic,64,Over 60,159581,757,201861,Full-time,High School,Visa Holder,Fluent,Yes,No,High-income Suburban,Denied
4183,Female,White,28,25-60,154503,822,188415,Unemployed,High School,Permanent Resident,Fluent,No,No,Rural,Denied
38,Non-binary,Hispanic,36,25-60,150491,624,254138,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Approved
7682,Female,White,52,25-60,73863,625,278009,Full-time,High School,Citizen,Fluent,No,No,Urban Professional,Denied
7317,Non-binary,Hispanic,73,Over 60,128666,702,342220,Full-time,Bachelor's,Visa Holder,Fluent,No,No,Historically Redlined,Denied
7874,Female,White,70,Over 60,146971,746,440014,Full-time,Bachelor's,Permanent Resident,Limited,No,No,Rural,Approved
8570,Female,Black,52,25-60,118531,785,246478,Full-time,High School,Citizen,Limited,No,No,Historically Redlined,Denied
3576,Male,White,81,Over 60,71962,644,273051,Full-time,Bachelor's,Citizen,Fluent,No,No,Rural,Denied
8592,Male,Hispanic,65,Over 60,53416,809,302298,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Denied
1885,Male,Black,48,25-60,48726,528,266128,Full-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Approved
4112,Male,White,66,Over 60,125064,824,256535,Full-time,High School,Citizen,Fluent,No,No,Working Class Urban,Approved
9959,Male,Black,31,25-60,151224,707,95194,Full-time,High School,Visa Holder,Limited,No,No,Working Class Urban,Denied
400,Male,White,37,25-60,56971,703,75828,Full-time,Graduate,Citizen,Fluent,No,No,Urban Professional,Approved
6219,Female,White,48,25-60,174086,502,269048,Self-employed,Graduate,Permanent Resident,Fluent,No,No,High-income Suburban,Denied
3398,Male,White,71,Over 60,41074,743,232568,Gig,High School,Citizen,Fluent,No,No,High-income Suburban,Denied
310,Male,Black,30,25-60,122214,727,68656,Part-time,Graduate,Citizen,Fluent,Yes,No,Urban Professional,Approved
678,Male,White,51,25-60,165092,600,255567,Gig,High School,Citizen,Limited,Yes,No,High-income Suburban,Approved
6163,Female,White,46,25-60,53842,535,269343,Full-time,Some College,Citizen,Fluent,No,No,Working Class Urban,Denied
4184,Female,White,78,Over 60,172009,697,101603,Full-time,High School,Citizen,Fluent,No,Yes,Urban Professional,Denied
5412,Male,Multiracial,33,25-60,71964,659,162210,Full-time,Graduate,Citizen,Fluent,No,No,High-income Suburban,Approved
6693,Male,White,52,25-60,29060,670,392149,Full-time,High School,Citizen,Limited,No,No,Urban Professional,Denied
1860,Male,White,69,Over 60,154369,780,58008,Full-time,High School,Citizen,Fluent,No,No,Urban Professional,Approved
4206,Female,White,67,Over 60,61340,694,57258,Full-time,Bachelor's,Citizen,Limited,No,No,High-income Suburban,Approved
3772,Male,White,74,Over 60,174280,701,170844,Full-time,Some College,Citizen,Fluent,Yes,No,High-income Suburban,Approved
1536,Female,White,55,25-60,56923,646,370333,Part-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Denied
7161,Female,White,57,25-60,48345,547,226956,Gig,Graduate,Citizen,Fluent,No,No,High-income Suburban,Denied
832,Female,White,22,Under 25,35752,815,408341,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Denied
2905,Male,White,75,Over 60,170254,815,202283,Full-time,High School,Permanent Resident,Fluent,No,No,High-income Suburban,Denied
7062,Male,Asian,62,Over 60,133413,659,78581,Full-time,Some College,Permanent Resident,Fluent,Yes,No,High-income Suburban,Denied
1348,Male,White,56,25-60,133462,739,420496,Self-employed,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Denied
807,Male,White,51,25-60,155690,718,191462,Self-employed,High School,Citizen,Fluent,No,No,Urban Professional,Approved
7095,Male,Hispanic,35,25-60,136413,547,95794,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Denied
4285,Female,White,42,25-60,72453,530,380589,Full-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Denied
